date	source	country	level	area	tot_case	cur_admit	tot_recover	tot_death	house
20140821	GoSL_MoHS_sitRep_86	SLE	2	WesternAreaRural	6			0	0
20140822	GoSL_MoHS_sitRep_87	SLE	0	SierraLeone	966		236	375	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Kailahun	463			216	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Kenema	304			143	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Kono	35			1	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Kambia	1			0	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Koinadugu	0			0	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Bombali	19			1	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Tonkolili	10			1	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	PortLoko	47			3	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Pujehun	5			0	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Bo	34			2	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Moyamba	9			4	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	Bonthe	1			0	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	WesternAreaUrban	27			4	0
20140822	GoSL_MoHS_sitRep_87	SLE	2	WesternAreaRural	11			0	0
20140823	GoSL_MoHS_sitRep_88	SLE	0	SierraLeone	994		240	381	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Kailahun	474			219	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Kenema	312			146	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Kono	35			1	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Kambia	1			0	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Koinadugu	0			0	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Bombali	19			1	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Tonkolili	10			1	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	PortLoko	56			3	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Pujehun	5			0	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Bo	34			2	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Moyamba	9			4	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	Bonthe	1			0	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	WesternAreaUrban	27			4	0
20140823	GoSL_MoHS_sitRep_88	SLE	2	WesternAreaRural	11			0	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	0	Guinea	661	79		435	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Conakry	114	19		48	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Gueckedou	312	60		267	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Macenta	124			63	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Dabola	4			4	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Kissidougou	6			6	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Dinguiraye	1			1	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Telimele	26			10	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Boffa	24			16	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Kouroussa	4			4	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Siguiri	6			3	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Pita	6			3	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Nzerekore	12			6	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Yomou	14			3	0
20140824	Guinea_Ebola_Sit_Rep_132	GIN	2	Dubreka	8			1	0
20140824	GoSL_MoHS_sitRep_89	SLE	0	SierraLeone	1025		244	386	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Kailahun	486			219	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Kenema	324			151	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Kono	35			1	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Kambia	1			0	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Koinadugu	0			0	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Bombali	19			1	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Tonkolili	11			1	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	PortLoko	56			3	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Pujehun	5			0	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Bo	36			2	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Moyamba	9			4	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	Bonthe	1			0	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	WesternAreaUrban	30			4	0
20140824	GoSL_MoHS_sitRep_89	SLE	2	WesternAreaRural	12			0	0
20140825	Liberia_MoH_sitRep	LBR	0	Liberia	1074	82		613	0
20140825	Liberia_MoH_sitRep	LBR	1	Bomi	41			14	0
20140825	Liberia_MoH_sitRep	LBR	1	Bong	110			34	0
20140825	Liberia_MoH_sitRep	LBR	1	GrandBassa	15			2	0
20140825	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	8			7	0
20140825	Liberia_MoH_sitRep	LBR	1	GrandGedeh				1	0
20140825	Liberia_MoH_sitRep	LBR	1	Lofa	466	82		235	0
20140825	Liberia_MoH_sitRep	LBR	1	Margibi	86			68	0
20140825	Liberia_MoH_sitRep	LBR	1	Monteserrado	288			218	0
20140825	Liberia_MoH_sitRep	LBR	1	Nimba	57			33	0
20140825	Liberia_MoH_sitRep	LBR	1	RiverCess	1			1	0
20140825	Liberia_MoH_sitRep	LBR	1	Sinoe	1				0
20140825	GoSL_MoHS_sitRep_90	SLE	0	SierraLeone	1050		244	400	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Kailahun	486			219	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Kenema	331			155	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Kono	35			1	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Kambia	1			0	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Koinadugu	0			0	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Bombali	22			2	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Tonkolili	14			1	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	PortLoko	60			4	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Pujehun	7			0	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Bo	36			10	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Moyamba	9			4	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	Bonthe	1			0	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	WesternAreaUrban	33			4	0
20140825	GoSL_MoHS_sitRep_90	SLE	2	WesternAreaRural	15			0	0
20140826	WHO	GIN	0	Guinea	648			430	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	0	Guinea	663	80		438	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Conakry	118	26		49	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Gueckedou	313	54		268	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Macenta	122			64	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Dabola	4			4	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Kissidougou	7			6	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Dinguiraye	1			1	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Telimele	26			10	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Boffa	24			16	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Kouroussa	4			4	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Siguiri	6			3	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Pita	6			3	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Nzerekore	12			6	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Yomou	11			3	0
20140826	Guinea_Ebola_Sit_Rep_133	GIN	2	Dubreka	9			1	0
20140826	GoSL_MoHS_sitRep_91	SLE	0	SierraLeone	1057		244	411	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Kailahun	486			219	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Kenema	333			161	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Kono	35			1	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Kambia	1			0	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Koinadugu	0			0	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Bombali	22			2	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Tonkolili	14			1	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	PortLoko	60			4	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Pujehun	7			0	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Bo	36			15	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Moyamba	9			4	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	Bonthe	1			0	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	WesternAreaUrban	38			4	0
20140826	GoSL_MoHS_sitRep_91	SLE	2	WesternAreaRural	15			0	0
20140827	GoSL_MoHS_sitRep_92	SLE	0	SierraLeone	1087			420	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Kailahun	494			219	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Kenema	339			161	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Kono	35			1	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Kambia	1			0	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Koinadugu	0			0	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Bombali	25			6	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Tonkolili	15			2	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	PortLoko	60			4	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Pujehun	7			1	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Bo	36			15	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Moyamba	9			4	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	Bonthe	1			1	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	WesternAreaUrban	41			4	0
20140827	GoSL_MoHS_sitRep_92	SLE	2	WesternAreaRural	24			2	0
20140828	Liberia_MoH_sitRep	LBR	0	Liberia	1395	102		771	0
20140828	Liberia_MoH_sitRep	LBR	1	Bomi	46			29	0
20140828	Liberia_MoH_sitRep	LBR	1	Bong	122			39	0
20140828	Liberia_MoH_sitRep	LBR	1	GrandBassa	15			2	0
20140828	Liberia_MoH_sitRep	LBR	1	GrandCapeMount	8			7	0
20140828	Liberia_MoH_sitRep	LBR	1	GrandGedeh				1	0
20140828	Liberia_MoH_sitRep	LBR	1	Lofa	542	61		270	0
20140828	Liberia_MoH_sitRep	LBR	1	Margibi	164			85	0
20140828	Liberia_MoH_sitRep	LBR	1	Monteserrado	405	41		278	0
20140828	Liberia_MoH_sitRep	LBR	1	Nimba	83			54	0
20140828	Liberia_MoH_sitRep	LBR	1	RiverGee				5	0
20140828	Liberia_MoH_sitRep	LBR	1	RiverCess	1			1	0
20140828	Liberia_MoH_sitRep	LBR	1	Sinoe	2				0
20140828	GoSL_MoHS_sitRep_93	SLE	0	SierraLeone	1117			425	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Kailahun	499			219	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Kenema	343			166	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Kono	35			1	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Kambia	1			0	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Koinadugu	0			0	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Bombali	37			6	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Tonkolili	15			2	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	PortLoko	65			4	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Pujehun	7			1	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Bo	36			15	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Moyamba	9			4	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	Bonthe	1			1	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	WesternAreaUrban	44			4	0
20140828	GoSL_MoHS_sitRep_93	SLE	2	WesternAreaRural	25			2	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	0	Guinea	707	82		468	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Conakry	126	27		55	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Gueckedou	317	55		271	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Macenta	142			80	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Dabola	4			4	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Kissidougou	7			6	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Dinguiraye	1			1	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Telimele	26			10	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Boffa	25			16	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Kouroussa	4			4	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Siguiri	6			3	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Pita	6			4	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Nzerekore	11			6	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Yomou	11			3	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Dubreka	14			2	0
20140829	Guinea_Ebola_Sit_Rep_136	GIN	2	Forecariah	7			3	0
20140829	GoSL_MoHS_sitRep_94	SLE	0	SierraLeone	1140			431	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Kailahun	504			219	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Kenema	347			172	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Kono	35			1	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Kambia	1			0	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Koinadugu	5			0	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Bombali	37			6	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Tonkolili	15			2	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	PortLoko	65			4	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Pujehun	7			1	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Bo	41			15	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Moyamba	9			4	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	Bonthe	1			1	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	WesternAreaUrban	47			4	0
20140829	GoSL_MoHS_sitRep_94	SLE	2	WesternAreaRural	26			2	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	0	Guinea	749	99		489	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Conakry	128	35		55	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Gueckedou	329	64		279	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Macenta	161			92	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Dabola	4			4	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Kissidougou	7			6	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Dinguiraye	1			1	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Telimele	26			10	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Boffa	25			16	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Kouroussa	4			4	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Siguiri	6			3	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Pita	8			4	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Nzerekore	11			6	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Yomou	11			3	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Dubreka	21			3	0
20140830	Guinea_Ebola_Sit_Rep_137	GIN	2	Forecariah	7			3	0
20140830	GoSL_MoHS_sitRep_95	SLE	0	SierraLeone	1190			435	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Kailahun	508			219	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Kenema	361			176	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Kono	35			1	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Kambia	1			0	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Koinadugu	5			0	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Bombali	41			6	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Tonkolili	17			2	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	PortLoko	74			4	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Pujehun	7			1	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Bo	47			15	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Moyamba	9			4	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	Bonthe	1			1	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	WesternAreaUrban	55			4	0
20140830	GoSL_MoHS_sitRep_95	SLE	2	WesternAreaRural	29			2	0
20140831	WHO	GIN	0	Guinea	771			494	0
20140831	GoSL_MoHS_sitRep_96	SLE	0	SierraLeone	1216		244	436	0
20140831	GoSL_MoHS_sitRep_96	SLE	2	Kailahun	516			219	0
20140831	GoSL_MoHS_sitRep_96	SLE	2	Kenema	367			177	0
20140831	GoSL_MoHS_sitRep_96	SLE	2	Kono	38			1	0
